tweet	time	tweet_id	lat	long
@KristinOlsenCA please do what you can to help get @BerkeleySeismo early quake warning system operational statewide ASAP.	 2014-08-26 05:23:03	132399660	37.49614404	-120.8375435
1.75 magnitude #earthquake. 60 km from Sanger  CA  #UnitedStates http://t.co/BA8qSBrxer	 2014-08-26 05:35:09	362523555	37.0438	-119.0288
Remember the time there was the biggest earthquake in 25 yrs and all everyone was concerned about was wine? #priorities #californiaproblems	 2014-08-26 06:35:48	22836107	37.3168	-122.0054
Show Notes August 25 2014: Latest On The Napa Quake http://t.co/DZ37GLEXGH	 2014-08-26 06:53:00	14411413	37.3393857	-121.8949555
[CNN iReport] Small Earthquake in the San Fernando Valley: At 4:57am I was awakened by a 2.6 m... http://t.co/ffqNm0Ikou #TalkMagazineNG	 2014-08-26 13:07:02	2575363506	36.778261	-119.4179324
É??@asheshayes: @cynthia_hayes @erskinetimes @sydpatricehayes well then I've been preparing for earthquakes for many years...É?ùBe Prepared...:)	 2014-08-26 13:42:00	390452146	37.63833311	-118.983118
What are all of these earthquakes people are talking about bc I didn't feel squat	 2014-08-26 14:29:55	129971771	37.23623625	-121.8289435
Citizen's drone video shows damage of Napa earthquake http://t.co/ZAtU3RND5c	 2014-08-26 15:39:03	133196669	37.26021134	-121.7959219
Re: Napa Earthquake http://t.co/pIRT4VWoUq	 2014-08-26 17:46:17	30087621	37.74459265	-119.5947083
"Well worth watching!! Birds eye view! ""@OpenHazards: Drone's eye view of damage from the Napa earthquake http://t.co/ENvEyofbGR #napaquake"""	 2014-08-26 18:45:42	26692880	37.2923446	-120.4512076
2.6 earthquake occurred at 26 Aug 2014 19:15:44 UTC  22 km (13 mi) ENE of Soledad  California. http://t.co/HfgnkFfPNz	 2014-08-26 19:17:36	107816182	36.535	-121.12
2.6 magnitude #earthquake. 22 km from Soledad  CA #UnitedStates http://t.co/OtIYKxuJ0f	 2014-08-26 19:20:07	362523555	36.5347	-121.1198
1.68 magnitude #earthquake. 50 km from Chowchilla  #CA United States http://t.co/Y7LIZ3ipvR	 2014-08-26 19:20:06	362523555	37.405	-119.8145
#TemblorÉ?? M 2.6  22km ENE of Soledad California http://t.co/i6RoKJxyvM #Earthquake #Sismo	 2014-08-26 19:24:56	536561965	36.5347	-121.1198
New: M 2.6 - 22km ENE of Soledad  California http://t.co/4Dpjg5CqUM #earthquake	 2014-08-26 19:42:29	282688261	36.5347	-121.1198
"@CVegaChaparro: 2.6 earthquake detected near Soledad, CA California has been shaking since the big one hit up north."	 2014-08-26 19:57:56	974724727	36.59210297	-121.8837134
É??@victor_kwon: strongest #aftershock I've felt since the initial big one.É?ù ???˝ I cannot.	 2014-08-26 20:31:52	113545967	37.33231702	-121.8755703
É??@hannnnsy: I'm afraid there's gona be another earthquake. ????É?ù me too.	 2014-08-26 22:32:41	113545967	37.34423703	-121.8787134
1.9 magnitude #earthquake. 22 km from #Ukiah  CA  United States http://t.co/fQFjz47F2S	 2014-08-27 02:15:06	362523555	39.3438	-123.2198
Was going to make a joke about wine  until I saw the faults... #visitnapavalley #napaquake #ClassicJokeTuesday @TheEllenShow	 2014-08-27 02:58:52	809325992	37.23404523	-121.7636419
Re: Napa Earthquake http://t.co/YsHMGbUldE	 2014-08-27 05:55:37	30087621	37.74459265	-119.5947083
1.9 magnitude #earthquake. 42 km from Ukiah #CA United States http://t.co/riXUAOELX	 2014-08-27 06:25:11	362523555	39.4915	-122.9877
#Sismo #Earthquake M 1.9  31km NE of Redwood Valley California http://t.co/lA9utfssOB	 2014-08-27 06:57:03	31760327	39.4915	-122.9877
#Sismo #Earthquake M 1.4  8km ENE of Mammoth Lakes California http://t.co/ueC99K87GC	 2014-08-27 13:27:08	31760327	37.6697	-118.8745
@JavierGRocha Everything is A-okay! We didn't feel the aftershocks of the quake here.	 2014-08-27 14:24:29	471764390	36.88536515	-121.7366047
Earthquake drill on the new Mitty turf http://t.co/pH59KB2MBK	 2014-08-27 15:24:59	20825439	37.31405937	-121.9940577
juliemichelle geez that sucks. I would have thought the aftershocks would have died down by now. :(	 2014-08-27 17:32:25	131615009	36.66177074	-121.6624052
2.3 magnitude #earthquake. 9km ENE of Mammoth Lakes California http://t.co/kAQkwtsAnR	 2014-08-27 17:50:09	362523555	37.6655	-118.8677
1.8 magnitude #earthquake. 9km ENE of Mammoth Lakes  California http://t.co/0ZIR5fjE4S	 2014-08-27 17:55:08	362523555	37.6665	-118.8688
#Sismo #Earthquake M 2.2  9km E of Mammoth Lakes	 2014-08-27 18:45:15	31760327	37.6648333	-118.8675
1.6 magnitude #earthquake. 9km ENE of Mammoth Lakes California http://t.co/AkSwFTSQGK	 2014-08-27 19:55:05	362523555	37.6653	-118.8668
#Sismo #Earthquake M 1.6  9km ENE of Mammoth Lakes  California http://t.co/TI2tArV6V2 	 2014-08-27 20:02:22	31760327	37.6653	-118.8668
#Sismo #Earthquake M 1.2 18km ESE of Ridgemark  California http://t.co/4llO9F0egK	 2014-08-27 23:10:26	31760327	36.732	-121.1905
1.7 magnitude #earthquake. 22 km from #Soledad  CA United States http://t.co/qijBEpuh2P	 2014-08-28 00:55:06	362523555	36.5945	-121.1955
#Sismo #Earthquake M 1.2  24km SE of Mammoth Lakes  California http://t.co/X1RAKEtc6B	 2014-08-28 01:41:35	31760327	37.4697	-118.8175
1.8 magnitude #earthquake. 36 km from Los Banos  #CA United States http://t.co/yB8qIPFj97	 2014-08-28 03:40:08	362523555	36.7478	-120.9613
#Sismo #Earthquake M 1.0  4km W of Mammoth Lakes California http://t.co/qpwSktYO1i	 2014-08-28 04:11:53	31760327	37.6463	-119.0213
Earthquake insurance - check	 2014-08-28 04:16:44	53411858	37.37270021	-121.8804422
#Sismo #Earthquake M 1.3  25km ENE of King City California http://t.co/6nhj6jeo22	 2014-08-28 06:56:45	31760327	36.2923	-120.8612
2.0 magnitude #earthquake. 24 km from #Soledad  CA United States http://t.co/KjefFlhiTm	 2014-08-28 13:25:08	362523555	36.5588	-121.1177
#Sismo #Earthquake M 2.0  23km NE of Soledad  California http://t.co/lebz3hFRzL	 2014-08-28 13:32:35	31760327	36.5588	-121.1177
#Sismo #Earthquake M 1.0  4km W of Mammoth Lakes California http://t.co/qpwSktYO1i  California http://t.co/fKq1Xe1fYO	 2014-08-28 18:00:29	31760327	37.6673	-118.8648
1.6 magnitude #earthquake. 7km ESE of Mammoth Lakes  California http://t.co/9D4IQtf5Bu	 2014-08-28 22:55:08	362523555	37.6372	-118.8888
#Sismo #Earthquake M 1.5  27km NE of Soledad  California http://t.co/eIJXOtR4lo	 2014-08-29 08:58:14	31760327	36.562	-121.0708
1.5 magnitude #earthquake. 27 km from Soledad  CA #UnitedStates http://t.co/JIXSLGozPj	 2014-08-29 09:00:11	362523555	36.562	-121.0708
2.5 earthquake occurred at 29 Aug 2014 14:48:36 UTC  5 km (3 mi) E of Orange Cove  California. http://t.co/Stvd7ZosTx	 2014-08-29 14:50:29	107816182	36.62	-119.25
2.5 magnitude #earthquake. 15 km from #Dinuba  CA  #UnitedStates http://t.co/75w1kRIo2R 	 2014-08-29 14:55:09	362523555	36.6202	-119.2502
#TemblorÉ?? M 2.5  5km E of Orange Cove California http://t.co/p8x9FXLTJ3 #Earthquake #Sismo	 2014-08-29 14:57:21	536561965	36.6202	-119.2502
USGS: M 2.5 - 5km E of Orange Cove  California http://t.co/gG7vg8Sc3w #earthquake	 2014-08-29 15:29:01	282688261	36.6202	-119.2502
A 1.9 magnitude earthquake occurred 1.24mi S of Loyola  California. Details: http://t.co/JwGnZRspIV Map: http://t.co/CuVqi7y0JM	 2014-08-29 19:16:00	37861434	37.3255	-122.1033
1.9 magnitude #earthquake. 6 km from #Cupertino  CA United States http://t.co/DfLJf3Kn7S	 2014-08-29 19:20:07	362523555	37.3255	-122.1033
#Sismo #Earthquake M 1.9  2km S of Loyola  California http://t.co/FAijMWVFuE	 2014-08-29 19:32:32	31760327	37.3255	-122.1033
3.0 earthquake occurred at 29 Aug 2014 21:44:16 UTC  14 km (8 mi) SSE of Ridgemark California. http://t.co/9ThnIO055c	 2014-08-29 21:46:30	107816182	36.689	-121.321
3.0 magnitude #earthquake. 20 km from Hollister  #CA  United States http://t.co/566xJmCOIa	 2014-08-29 21:50:06	362523555	36.6888	-121.3212
#TemblorÉ?? M 3.0  14km SSE of Ridgemark  California http://t.co/yIhllVNntP #Earthquake #Sismo	 2014-08-29 21:51:43	536561965	36.6888	-121.3212
2.2 magnitude #earthquake. 20 km from Hollister  #CA United States http://t.co/rzH7hUGUuw	 2014-08-29 22:45:06	362523555	36.6855	-121.3173
USGS: M 3.0 - 14km SSE of Ridgemark  California http://t.co/CSyLpwLSlw #earthquake	 2014-08-29 22:50:34	282688261	36.6888	-121.3212
2.3 magnitude #earthquake. 20 km from Hollister  CA  #UnitedStates http://t.co/I17pTwmLku	 2014-08-29 22:55:08	362523555	36.6862	-121.3177
1.9 magnitude #earthquake. 20 km from #Hollister  CA  United States http://t.co/abaZVlB1Wq	 2014-08-29 23:15:08	362523555	36.6852	-121.3185
2.1 magnitude #earthquake. 20 km from Hollister  CA ###UnitedStates http://t.co/2kc6BFOzd6	 2014-08-29 23:35:07	362523555	36.6855	-121.317
3.5 earthquake occurred at 29 Aug 2014 23:32:05 UTC  14 km (8 mi) SSE of Ridgemark California. http://t.co/wvL9NzE3YO	 2014-08-29 23:35:33	107816182	36.688	-121.32
Minor 3.5 earthquake: 16:32:05 on 08/29. Loc: 8.7mi SSE of Ridgemark  CA. Depth: 3.9 mi http://t.co/FhWJtfuqVc	 2014-08-29 23:39:02	16680078	36.6877	-121.3197
#TemblorÉ?? M 3.5 14km SSE of Ridgemark California http://t.co/Q1f5SzG6SD #Earthquake #Sismo	 2014-08-29 23:40:05	536561965	36.6877	-121.3197
3.5 magnitude #earthquake. 20 km from #Hollister CA United States http://t.co/wlw7CdzbQ6	 2014-08-29 23:40:06	362523555	36.6877	-121.3197
1.7 magnitude #earthquake. 20 km from #Hollister  CA United States http://t.co/NJ59mty4BV	 2014-08-29 23:45:05	362523555	36.6833	-121.3165
USGS: M 3.5 - 14km SSE of Ridgemark  California http://t.co/YcAZyBxRlD #earthquake	 2014-08-29 23:54:19	282688261	36.6877	-121.3197
#Sismo #Earthquake M 3.5  14km SSE of Ridgemark	 2014-08-29 23:56:22	31760327	36.6877	-121.3197
2.4 magnitude #earthquake. 20 km from Hollister  CA  #UnitedStates http://t.co/3i0QsECyRB	 2014-08-30 00:10:08	362523555	36.6828	-121.3135
#Sismo #Earthquake M 1.7  14km SSE of Ridgemark  California http://t.co/k0BmOXuq9I 	 2014-08-30 00:28:25	31760327	36.6833	-121.3165
1.8 magnitude #earthquake. 10 km from Gilroy  CA #UnitedStates http://t.co/WabWHfsFHs	 2014-08-30 04:10:08	362523555	36.916	-121.5953
1.6 magnitude #earthquake. 16 km from San Jose  CA  #UnitedStates http://t.co/H3y61HootL	 2014-08-30 05:15:06	362523555	37.3523	-121.7187
A 1.6 magnitude earthquake occurred 5.59mi E of Alum Rock 	 2014-08-30 05:15:00	37861434	37.3523	-121.7187
#Sismo #Earthquake M 1.7  19km SE of Mammoth Lakes  California http://t.co/usaLFJT6nw	 2014-08-30 05:34:43	31760327	37.5167	-118.8292
1.7 magnitude #earthquake. 19km SE of Mammoth Lakes  California http://t.co/FonF0piTVF	 2014-08-30 05:35:06	362523555	37.5167	-118.8292
#Sismo #Earthquake M 1.2  14km SSE of Ridgemark  California http://t.co/itYCx0mHuo	 2014-08-30 07:23:24	31760327	36.6827	-121.3258
#Sismo #Earthquake M 1.3  26km SSW of Smith Valley  Nevada http://t.co/jTEP8VTUd3	 2014-08-30 09:11:44	31760327	38.5555	-119.4145
2.24 magnitude #earthquake. 20 km from Hollister  #CA  United States http://t.co/yfi0gM28Du	 2014-08-30 20:35:08	362523555	36.6876678	-121.3201675
#Sismo #Earthquake M 2.2  14km SSE of Ridgemark California http://t.co/xfLo6yW4T5	 2014-08-30 20:36:22	31760327	36.6876678	-121.3201675
Have free tickets to the earthquakes game tonight but no one to go with..	 2014-08-30 22:38:12	393540732	37.12668578	-121.6269688
1.71 magnitude #earthquake. 24 km from Greenfield  #CA United States http://t.co/4Z9QacBiCF	 2014-08-30 23:00:06	362523555	36.4768333	-121.0565033
#Sismo #Earthquake M 1.7  24km ENE of Soledad California http://t.co/fn6FUpDghu	 2014-08-30 23:10:20	31760327	36.4768333	-121.0565033
Boooyaa! #milestoepicenter #sjquakes #quakes #alaskaairlines @ San Jose Earthquakes Stadium http://t.co/dsIzWTyOCj	 2014-08-31 00:59:33	15173752	37.35138889	-121.925
Yep. This. Match on. jmothersill andrewgrosshans sjearthquakes @ San Jose Earthquakes Stadium http://t.co/IxUgvS4ZBm	 2014-08-31 01:18:55	15173752	37.35138889	-121.925
Go Earthquakes! With kagelbagel42 patrick_reiser @studio1045 @ Buck Shaw Stadium at SCU http://t.co/UE6zSpFx2U	 2014-08-31 02:38:43	20962821	37.35084252	-121.9363547
#Quakes74 Earthquakes game with the fam @shannon_doyle7 @kaligraphy13 http://t.co/W8oWT9IIAp	 2014-08-31 03:28:30	438838360	37.3500974	-121.9368446
Yes sir. #jealous #sexyback #happyplace #flags #workthatflag @ San Jose Earthquakes Stadium http://t.co/6kmz5Q44oU	 2014-08-31 03:28:27	15173752	37.35138889	-121.925
Tommy Thompson doing work at only 19 years old! #thatboygood #earthquakes	 2014-08-31 03:59:57	1010056423	39.14964499	-123.1913413
First ever San Jose Earthquakes game is the perfect place for a Nevels - Lewis Reunion. @ Buck ShawÉ?? http://t.co/Oa3xQvIgbQ	 2014-08-31 04:46:17	39594885	37.35084252	-121.9363547
EarthQuake soccer game. Incre??ble http://t.co/A7bELZpBC1	 2014-08-31 04:49:19	797982914	37.3524112	-121.9313945
2.7 earthquake occurred at 31 Aug 2014 04:48:40 UTC  22 km (13 mi) NE of Gonzales  California. http://t.co/OkyXYsloYp	 2014-08-31 04:50:30	107816182	36.633	-121.245
1.77 magnitude #earthquake. 65 km from #Clovis  CA  United States http://t.co/pIMUWxIFXy	 2014-08-31 04:55:08	362523555	37.2905	-119.2682
2.7 magnitude #earthquake. 24 km from Soledad  CA #UnitedStates http://t.co/N049W1uMHR	 2014-08-31 04:55:09	362523555	36.633	-121.245
#TemblorÉ?? M 2.7  22km NE of Gonzales California http://t.co/xuaW8TIYPA #Earthquake #Sismo	 2014-08-31 04:55:41	536561965	36.633	-121.245
USGS: M 2.7 - 22km NE of Gonzales  California http://t.co/tiJdjm8Qqc #earthquake	 2014-08-31 05:17:36	282688261	36.633	-121.245
Hey when the earthquake happen in haiti me &amp; chelo stay by ourself for like a whole month because my mom had to go work all the way there	 2014-08-31 05:40:39	705458902	36.71321985	-121.6195136
She touched my boobs and shook them like an EARTHQUAKE!!!!! -@seaofasiren	 2014-08-31 06:49:14	2405529212	37.29908082	-121.8884589
1.86 magnitude #earthquake. 20 km from #Hollister CA United States http://t.co/tpguKPPVz0	 2014-08-31 08:45:06	362523555	36.6851654	-121.3195038
#Water is important. We need you #ElNino. Everyone #Manifest great #waters  #earthquakes  #droughts  #raindance	 2014-08-31 11:06:24	16353100	39.7248645	-121.8362659
2.2 magnitude #earthquake. 20 km from Hollister  #CA  #UnitedStates http://t.co/F2G5Kh29Vp	 2014-08-31 13:20:06	362523555	36.6855	-121.317
#Sismo #Earthquake M 1.5 24km ENE of Soledad California http://t.co/BIGPMXgHUI	 2014-08-31 17:44:23	31760327	36.48	-121.0582
1.5 magnitude #earthquake. 24 km from #Greenfield  CA #UnitedStates http://t.co/3DjA5GCzYx	 2014-08-31 17:45:09	362523555	36.48	-121.0582
1.74 magnitude #earthquake. 12 km from #Truckee  CA United States http://t.co/DcoImhqVHz	 2014-08-31 21:40:06	362523555	39.3444	-120.041
É??@SFist: More aftershocks still rocking Napa a week later. http://t.co/S5BuXryl5M http://t.co/TM1pzKEXoXÉ?ù this picture breaks my heart ????????	 2014-08-31 22:03:08	51372938	37.28291138	-121.8195765
davidmartinson I have my zombie apocalypse  err earthquake go pack ready to go	 2014-08-31 22:09:59	2303486198	36.8003136	-119.7675711
1.9 magnitude #earthquake. 34 km from Ukiah  CA  #UnitedStates http://t.co/EwvCALsQca	 2014-09-01 01:35:06	362523555	39.339	-122.891
1.98 magnitude #earthquake. 13 km from Truckee  #CA  United States http://t.co/tExeGovIVD 	 2014-09-01 05:45:06	362523555	39.2304993	-120.1041641
#Sismo #Earthquake M 1.5  4km W of Tahoe Vista  California http://t.co/hFdiEVt7zT	 2014-09-01 05:45:09	31760327	39.2335	-120.0975
