tweet,time,tweet_id,lat,long
im broadcasting live air listen, 2014-08-25 05:22:50,1511705934,37.36294517,-122.02888
images footage getty images, 2014-08-25 05:36:44,112966894,36.71242266,-119.7309428
idc people dont like cause something dont need opionion espically comes dissapointing, 2014-08-25 05:39:10,44661208,37.22536895,-121.9016378
lil wayne always gon na best rapper, 2014-08-25 05:56:57,11769552,37.30139201,-122.0506674
time watch easy feeling little better things, 2014-08-25 05:57:32,11769552,37.30140896,-122.0506513
work dying patient duty privilege surgeons matching patients courage monroe, 2014-08-25 06:18:14,2285611844,37.2476616,-121.8536187
naked amp famous weird guy left hand twill restocked great fades example, 2014-08-25 06:55:57,277618799,37.35067265,-122.0580969
guess im throwing party saturday, 2014-08-25 07:22:04,72293,37.24905939,-121.8592944
unlocked big bang theory raj sticker, 2014-08-25 11:50:09,362523555,37.475666,-119.3649979
ap govt politics make comments vp debate apgopo page receive extra credit, 2014-08-25 13:00:47,27815326,37.35448994,-121.8817107
imma try something different get pointy tip nails, 2014-08-25 13:39:14,243499984,36.9827543,-121.5810445
havin much got times mixed, 2014-08-25 13:41:12,26804291,37.3026173,-121.9837973
seriously getting mad watching trading spouses, 2014-08-25 14:56:49,1075431013,37.3690635,-121.8570306
remember girlfriend broke rd top myspace, 2014-08-25 15:50:12,362523555,37.4763,-119.3563
bragg kush amp ieesha smoking lean lmao, 2014-08-25 16:10:28,1321733390,37.3701535,-121.8375072
dont come new orleans trip already know, 2014-08-25 17:28:36,416441721,37.24346354,-121.9557637
go retweet pictures amp ill retweet ones likee youu, 2014-08-25 17:49:46,1357252880,36.85681555,-120.4551231
vex boss aii, 2014-08-25 18:13:42,2325995436,37.33282517,-121.8828243
mom blast making fun cheesy gt lt, 2014-08-25 18:34:41,55666865,36.59106703,-121.8790328
got ta chill wid brother amp make sure feets, 2014-08-25 19:18:05,30087621,37.74459265,-119.5947083
im watching supernatural others checked, 2014-08-25 20:25:06,362523555,36.9575,-120.2773
come jingoists cynics sadists, 2014-08-25 20:34:08,22698543,37.36987681,-121.9299624
ipod touch th generation unboxing ipod touch th gen unboxing, 2014-08-25 21:08:38,31760327,36.9575,-120.2773
cornfields cornfields, 2014-08-25 22:22:30,390452146,37.64060979,-118.9629319
lol peoples wisdom get seat stand uhh, 2014-08-26 00:03:12,1523423294,37.2881554,-120.4816281
thank vampire diaries returning television, 2014-08-26 00:26:06,57501485,36.9735752,-121.9836927
want lifx, 2014-08-26 01:06:17,42682432,37.31561754,-121.9729205
japanese react fear anger china islands dispute, 2014-08-26 03:42:38,217317554,37.61673546,-120.8710345
dang right leg hurt, 2014-08-26 03:51:00,37861434,37.1214981,-121.8659973
everybidy house trouble today except sigh relief belts flying everywhere lmao, 2014-08-26 03:55:42,614603792,37.0864658,-120.2907109
bow kiss gucci chucks, 2014-08-26 04:55:06,362523555,36.4248352,-120.9453354
tweet count gon na go way next hour, 2014-08-26 05:23:03,132399660,37.49614404,-120.8375435
tundra endeavour history watch tundra tow endeavour last leg final home oct th, 2014-08-26 05:35:09,362523555,37.0438,-119.0288
every day fuckin goosebumps track, 2014-08-26 06:35:48,22836107,37.3168,-122.0054
wan na funk let show wan na funk ana cc, 2014-08-26 06:53:00,14411413,37.3393857,-121.8949555
think oomf get tweets sent phone, 2014-08-26 13:07:02,2575363506,36.778261,-119.4179324
nellys tour bus baggies heroin pounds weed loaded amp homie took wrap sheesh nelly bout life, 2014-08-26 13:42:00,390452146,37.63833311,-118.983118
egypts prosecutor general refuses resign associated press, 2014-08-26 14:29:55,129971771,37.23623625,-121.8289435
advice eliminate stupid stuff true asking colleagues making life easier priceless, 2014-08-26 15:39:03,133196669,37.26021134,-121.7959219
real know feel, 2014-08-26 17:46:17,30087621,37.74459265,-119.5947083
everybody stfu vampire diaries, 2014-08-26 18:45:42,26692880,37.2923446,-120.4512076
wan na chill weekend, 2014-08-26 19:17:36,107816182,36.535,-121.12
really need download music, 2014-08-26 19:20:07,362523555,36.5347,-121.1198
line next week mailed last lecture good one, 2014-08-26 19:20:06,362523555,37.405,-119.8145
reaction others faces face time, 2014-08-26 19:24:56,536561965,36.5347,-121.1198
still got shoes like im leaving lol, 2014-08-26 19:42:29,282688261,36.5347,-121.1198
volleyball sets season going, 2014-08-26 19:57:56,974724727,36.59210297,-121.8837134
moment say kidding youre actually dead serious, 2014-08-26 20:31:52,113545967,37.33231702,-121.8755703
nothing left smile smile smile, 2014-08-26 22:32:41,113545967,37.34423703,-121.8787134
hate working sarah, 2014-08-27 02:15:06,362523555,39.3438,-123.2198
world careless, 2014-08-27 02:58:52,809325992,37.23404523,-121.7636419
st one fun square plates count please see matching coordinates, 2014-08-27 05:55:37,30087621,37.74459265,-119.5947083
dont think life could get better knowing tomorrow get see, 2014-08-27 06:25:11,362523555,39.4915,-122.9877
please dont judge chris brown, 2014-08-27 06:57:03,31760327,39.4915,-122.9877
know know know, 2014-08-27 13:27:08,31760327,37.6697,-118.8745
joslin scratched fuck school bleeding, 2014-08-27 14:24:29,471764390,36.88536515,-121.7366047
im disgusted beauty im unimpressed status, 2014-08-27 15:24:59,20825439,37.31405937,-121.9940577
cause im black, 2014-08-27 17:32:25,131615009,36.66177074,-121.6624052
ready, 2014-08-27 17:50:09,362523555,37.6655,-118.8677
parents stare im eating dinner lt lt lt, 2014-08-27 17:55:08,362523555,37.6665,-118.8688
going green add water dispose apple ipod packaging, 2014-08-27 18:45:15,31760327,37.6648333,-118.8675
black chick would make rap song smelling mans dick, 2014-08-27 19:55:05,362523555,37.6653,-118.8668
fastest delivery min time purchase delivery startup shutl lands another, 2014-08-27 20:02:22,31760327,37.6653,-118.8668
heard dont judge first time today im late, 2014-08-27 23:10:26,31760327,36.732,-121.1905
downloads mastering online research comprehensive guide effective efficient search strategies book, 2014-08-28 00:55:06,362523555,36.5945,-121.1955
jls hottest girl world tell feels, 2014-08-28 01:41:35,31760327,37.4697,-118.8175
russian judges defend pussy riot ruling russian judges upheld prison sentences two three members female, 2014-08-28 03:40:08,362523555,36.7478,-120.9613
omg time sooo xcited errybody shuddap, 2014-08-28 04:11:53,31760327,37.6463,-119.0213
anchorman nlalds thursday night football vp debates bad little thursday night, 2014-08-28 04:16:44,53411858,37.37270021,-121.8804422
preparing worst, 2014-08-28 06:56:45,31760327,36.2923,-120.8612
romality lock yah official video, 2014-08-28 13:25:08,362523555,36.5588,-121.1177
im realizing accident prone george tucker plenty shenanigans way folks, 2014-08-28 13:32:35,31760327,36.5588,-121.1177
please dont judge amp wont judge, 2014-08-28 18:00:29,31760327,37.6673,-118.8648
twitter app always updates, 2014-08-28 22:55:08,362523555,37.6372,-118.8888
new season, 2014-08-29 08:58:14,31760327,36.562,-121.0708
unlocked fx movies easy sticker, 2014-08-29 09:00:11,362523555,36.562,-121.0708
exercising miles see, 2014-08-29 14:50:29,107816182,36.62,-119.25
im watching upon time others checked, 2014-08-29 14:55:09,362523555,36.6202,-119.2502
volkswagen beetle tdi diesel instrumented test mpg combined read, 2014-08-29 14:57:21,536561965,36.6202,-119.2502
people talk shit, 2014-08-29 15:29:01,282688261,36.6202,-119.2502
two sayings kept going week, 2014-08-29 19:16:00,37861434,37.3255,-122.1033
vote gt, 2014-08-29 19:20:07,362523555,37.3255,-122.1033
heads virginia tech rec sports salty seamen blood aint picnic, 2014-08-29 19:32:32,31760327,37.3255,-122.1033
deleted songs ipod idk download songs, 2014-08-29 21:46:30,107816182,36.689,-121.321
want something know cant, 2014-08-29 21:50:06,362523555,36.6888,-121.3212
soul food time, 2014-08-29 21:51:43,536561965,36.6888,-121.3212
im tired shit cuz im fucking, 2014-08-29 22:45:06,362523555,36.6855,-121.3173
rt hype game, 2014-08-29 22:50:34,282688261,36.6888,-121.3212
staring homework lazy, 2014-08-29 22:55:08,362523555,36.6862,-121.3177
stay seventeen party scene got best got let go, 2014-08-29 23:15:08,362523555,36.6852,-121.3185
df talking, 2014-08-29 23:35:07,362523555,36.6855,-121.317
lo foke music, 2014-08-29 23:35:33,107816182,36.688,-121.32
finally work, 2014-08-29 23:39:02,16680078,36.6877,-121.3197
hey big fan babysitter vampire, 2014-08-29 23:40:05,536561965,36.6877,-121.3197
dope rt olive jordan nov, 2014-08-29 23:40:06,362523555,36.6877,-121.3197
meet flippy duck says fuck beer art smiling skull, 2014-08-29 23:45:05,362523555,36.6833,-121.3165
god power ur holy spirit help live harmony others sympathetic love brother sister compassionate, 2014-08-29 23:54:19,282688261,36.6877,-121.3197
ska pop rt indie rock atink rt genre amy winehouses music, 2014-08-29 23:56:22,31760327,36.6877,-121.3197
mad talkin loud gettin ya blood pressure, 2014-08-30 00:10:08,362523555,36.6828,-121.3135
beautiful beautiful big natural breasts gorgeous slim babes, 2014-08-30 00:28:25,31760327,36.6833,-121.3165
wonder time monica coming house ina morning, 2014-08-30 04:10:08,362523555,36.916,-121.5953
go easy pb please, 2014-08-30 05:15:06,362523555,37.3523,-121.7187
whatever proud, 2014-08-30 05:15:00,37861434,37.3523,-121.7187
everyone keeps asking dont play basketball year good, 2014-08-30 05:34:43,31760327,37.5167,-118.8292
love chic fil day thomas though, 2014-08-30 05:35:06,362523555,37.5167,-118.8292
tell girl wearing big push lt lt lt lt lt lt lt lt lt lt lt lt hah liar liar pants fire, 2014-08-30 07:23:24,31760327,36.6827,-121.3258
pain pleasure, 2014-08-30 09:11:44,31760327,38.5555,-119.4145
cool summer breeze, 2014-08-30 20:35:08,362523555,36.6876678,-121.3201675
invite everyone check cafe istanbul tomorrow pm tickets proceeds go roots music, 2014-08-30 20:36:22,31760327,36.6876678,-121.3201675
honestly say never love thought love time turned teenage stage, 2014-08-30 22:38:12,393540732,37.12668578,-121.6269688
waitin granny nem get home ican get sum eat, 2014-08-30 23:00:06,362523555,36.4768333,-121.0565033
store gettin hoagie, 2014-08-30 23:10:20,31760327,36.4768333,-121.0565033
im tryna get rotation, 2014-08-31 00:59:33,15173752,37.35138889,-121.925
psa dad said excited see tomorrow dad like, 2014-08-31 01:18:55,15173752,37.35138889,-121.925
amd falls warning drop revenue, 2014-08-31 02:38:43,20962821,37.35084252,-121.9363547
dont get bryan thinks needs dress success hes unsuccessful either way, 2014-08-31 03:28:30,438838360,37.3500974,-121.9368446
im watching glee others checked, 2014-08-31 03:28:27,15173752,37.35138889,-121.925
unlocked local badge checking three times place one week, 2014-08-31 03:59:57,1010056423,39.14964499,-123.1913413
noo rt celebfactstory justin bieber asked star shades grey, 2014-08-31 04:46:17,39594885,37.35084252,-121.9363547
crazy reason always knew gon na get woman either southwest dallas, 2014-08-31 04:49:19,797982914,37.3524112,-121.9313945
im watching rock others checked, 2014-08-31 04:50:30,107816182,36.633,-121.245
five gals randikempers photo, 2014-08-31 04:55:08,362523555,37.2905,-119.2682
watch one favorite movies, 2014-08-31 04:55:09,362523555,36.633,-121.245
im home, 2014-08-31 04:55:41,536561965,36.633,-121.245
funny asf, 2014-08-31 05:17:36,282688261,36.633,-121.245
rhamphotheca earthflight winged planet peregrine falcon hunts starlings rome million starlings stre, 2014-08-31 05:40:39,705458902,36.71321985,-121.6195136
life makes perfect sense, 2014-08-31 06:49:14,2405529212,37.29908082,-121.8884589
rt focus positives forget negatives lt gt, 2014-08-31 08:45:06,362523555,36.6851654,-121.3195038
get hair done tomorrow, 2014-08-31 11:06:24,16353100,39.7248645,-121.8362659
number youth living parents rose million via, 2014-08-31 13:20:06,362523555,36.6855,-121.317
birds part slowly erode constructions man pooping car, 2014-08-31 17:44:23,31760327,36.48,-121.0582
tna impact wrestling begin, 2014-08-31 17:45:09,362523555,36.48,-121.0582
looking forward debate tonight tweeting live honest assessment, 2014-08-31 21:40:06,362523555,39.3444,-120.041
sick, 2014-08-31 22:03:08,51372938,37.28291138,-121.8195765
like know diggys busy small update would nice lol, 2014-08-31 22:09:59,2303486198,36.8003136,-119.7675711
love casey much, 2014-09-01 01:35:06,362523555,39.339,-122.891
days christmas gift exchange begins graduation day fun hell think fam purpose, 2014-09-01 05:45:06,362523555,39.2304993,-120.1041641
btw knicks fans long lebron alive melo gon continue melo barkley, 2014-09-01 05:45:09,31760327,39.2335,-120.0975
